,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
1519,tt11268864,In Between Dying,,2020, 10 September 2020,Drama,88,Azerbaijan,Azerbaijani,Hilal Baydarov,,,,"'In Between Dying' is the love story of Davud, a young man trying to find his ""real"" family, who completes his life cycle in a single day. When he does find Love, it's in the place he has always lived. But it is too late.",5.8,168,,,,63.0,,
1520,tt8820348,I Will Make You Mine,,2020, 13 May 2020,Drama,80,USA,English,Lynn Chen,Lynn Chen,,,Three women wrestle with life's difficulties while confronting their past relationships with the same man.,5.8,180,,,,70.0,,
1521,tt8516600,Getting It,,2020, 14 July 2020,Romance,105,USA,English,Tom Heard,Tom Heard,,,A selfish man opens his heart and takes a chance on love.,5.6,106,,,,,,
1522,tt12166434,The Inglorious Serfs,,2020, 24 December 2020,"Action, Adventure, Comedy",,Ukraine,Ukrainian,Roman Perfilyev,Roman Perfilyev,,,What if Taras Shevchenko put down his pen and took a samurai sword into his hands?,7.2,118,,,,,,
1523,tt11537730,We Are the Missing,,2020, 15 June 2020,"Drama, Horror, Mystery",83,Canada,English,Andrew J.D. Robinson,Andrew J.D. Robinson,,,"The scariest nightmares are the ones you can wake up to in ""We Are The Missing""; a drama/horror pseudo-documentary following The Madisons' desperate search for their missing daughter.",4.0,110,,,,,,
1524,tt13946146,Zoya,,2021, 28 January 2021,"Drama, War",105,Russia,Russian,,Leonid Plyaskin,,,"Autumn 1941. Yesterday's schoolgirl Zoya Kosmodemyanskaya volunteered for a sabotage school. The partisan detachment, in which Zoya was located, is ambushed, and Zoya is captured by the ...
                    See full summary »",5.8,189,,,,,,
1525,tt11199310,Miss India,,2020, 4 November 2020,Drama,136,India,Telugu,Narendra Nath,,,,"An aspiring Indian entrepreneur confronts disapproval, sexism and rivalry as she draws from culture to start a tea business.",3.3,1416,,,,,,
1526,tt7737394,24 Little Hours,,2020, 13 January 2020,"Action, Crime, Thriller",84,UK,,Paul Knight,Paul Knight,,,"A vengeful ex-con goes on a 24 hour killing spree, never saying a word. The discredited detective investigating the case is convinced there is more to it than the evidence suggests.",4.2,364,,,,,,
1527,tt10727214,De piraten van hiernaast,,2020, 1 July 2020,Family,,Netherlands,Dutch,Pim van Hoeve,,,,"When pirate family Blunderbuss moves to boring Sandsborough, the neighbors aren't too happy. Michael and his new pirate friend Billy try to get the family to blend in, but then archenemy Crooked Cornelius arrives in town.",6.3,181,,,,,,
1528,tt11529726,Laz Kit,,2020, 3 January 2020,Comedy,107,Turkey,Turkish,,Aziz Özuysal,,,"Tells us famous cowboy Lucky Luke's missing brother, who lives in northern side of Turkey and known as ""Laz Kit"".",1.1,622,,,,,,
1529,tt12805676,Me and Me,,2020, 18 June 2020,"Mystery, Drama",105,South Korea,Korean,Jin-young Jung,Jin-young Jung,,,"Soo-hyuk, an elementary school teacher in a rural village, has a secret. Every night, his wife Yi-young turns into another person.",5.9,234,,,,,,
1530,tt9736976,My Daughter's Been Kidnapped,,2020, 9 February 2020,Thriller,90,USA,English,Danny Buday,,,,A single mother races against time to save her epileptic teenage daughter from sex traffickers.,4.8,123,,,,,,
1531,tt11692148,Gaza mon amour,,2020, 14 October 2020,Drama,87,Palestine,Arabic,,,,,"Gaza, today. Sixty-year-old fisherman Issa is secretly in love with Siham, a woman who works at the market with her daughter Leila. When he discovers an ancient phallic statue of Apollo in ...
                    See full summary »",6.9,226,,,,,,
1532,tt9471816,Lei mi parla ancora,,2021, 8 February 2021,Drama,100,Italy,Italian,Pupi Avati,,,,Nino tells the romance of 65 years with his wife to an aspiring novelist.,5.9,127,,,,,,
1533,tt10464930,Palindrome,,2020, 1 August 2020,"Comedy, Drama, Thriller",112,UK,English,Marcus Flemmings,Marcus Flemmings,,,"Young black man Fred struggles to find freedom in modern Britain. Set against the backdrop of Brexit and its impending doom! Interwoven with this is a LGBTQ tale of a love triangle of three...
                    See full summary »",2.8,142,,,,,,
1534,tt6089744,Nina of the Woods,,2020, 6 March 2020,"Adventure, Sci-Fi, Thriller",91,USA,,Charlie Griak,,,,"A meditative new take on the thriller genre that follows Nina, an aspiring actress, after she agrees to lend her ""local authenticity"" to a supernatural reality TV show filming in the tiny ...
                    See full summary »",3.1,107,,,,,,
1535,tt9890308,Nasir,,2020, 16 July 2020,Drama,85,India,Tamil,Arun Karthick,Arun Karthick,,,"Salesman Nasir lives a contended life with his mother Fatima, wife Taj and nephew Iqbal in a closely populated ghetto. Employed in an apparel shop at the heart of a busy city, the middle ...
                    See full summary »",7.2,262,,,,,,
1536,tt10709742,Die Hochzeit,,2020, 23 January 2020,Comedy,119,Germany,German,Til Schweiger,,,,"Three friends from school, Thomas, Nils and Andreas, are still searching for love in their adult lives.",3.4,513,,,,,,
1537,tt8910408,Songs of Solomon,,2020, 26 November 2020,Drama,103,Armenia,Armenian,Arman Nshanian,,,,"From the two time academy award winning producer and writer of ""Green Book"" and Inspired by true events, comes a film about a childhood friendship torn apart by a horrible empire set out to...
                    See full summary »",8.2,1077,,,,,,
1538,tt9660666,La lista de los deseos,,2020, 3 July 2020,"Comedy, Drama",102,Spain,Spanish,Álvaro Díaz Lorenzo,Álvaro Díaz Lorenzo,,,Two women with breast cancer plus a friend make a bucket list with all the things they always wanted to do but they never did.,5.7,133,,,,,,
1539,tt11306684,Back to the Wharf,,2020, 6 November 2020,Drama,118,China,Chinese,Xiaofeng Li,,,,"An escaped convict for negligent homicide returned to hometown after 15 years, only to be haunted by his past, and got mixed up in a scheme involving the daughter of his victim.",6.0,150,,,,,,
1540,tt11223148,"Focus, Grandma",,2020, 14 August 2020,"Comedy, Drama",92,Bosnia and Herzegovina,Bosnian,Pjer Zalica,Pjer Zalica,,,"April 1992. Members of a large family strewn around the former Yugoslavia gather around the death bed of their elderly matriarch. She is not well, but the forecast of a family doctor that ...
                    See full summary »",7.6,224,,,,,,
1541,tt7086730,Devil's Night: Dawn of the Nain Rouge,,2020, 23 June 2020,"Action, Crime, Horror",96,USA,English,Sam Logan Khaleghi,,,,"A military veteran who returns home, works in law enforcement and she's assigned to a supernatural case that's surrounded by urban myth and legend.",3.1,147,,,,,,
1542,tt13388018,Girl's Revenge,,2020, 6 November 2020,Drama,81,Taiwan,Mandarin,Weica Wang,Blanche Chiang,,,"Bullying. Humiliation. An ugly truth. She's standing up for her friend. But her retaliatory quest is about to unravel. After a sex video subjects her friend to mockery and bullying, a ...
                    See full summary »",5.6,109,,,,,,
1543,tt11506284,Padre no hay más que uno 2: La llegada de la suegra,,2020, 29 July 2020,Comedy,96,Spain,Spanish,Santiago Segura,,,,"Javier's life turns in a hell twice: not only Marisa announces that she's pregnant, but she calls the most feared people by him to help them.",5.6,953,,,,,,
1544,tt12057580,Amityville Island,,2020, 17 March 2020,"Action, Horror, Sci-Fi",70,USA,English,,John Oak Dalton,,,A cursed survivor of killings at the Amityville House brings evil to a small island where bizarre genetic experiments are carried out on humans and animals in a secret women's prison.,1.7,195,,,,,,
1545,tt5658540,Mosquito,,2020, 5 March 2020,"Drama, War",125,Portugal,Portuguese,João Nuno Pinto,,,,"A Portugese soldier gets lost in the African jungle, in 1917",7.0,464,,,,,,
1546,tt10926356,The Coming,,2020, 1 September 2020,"Action, Adventure, Family",92,USA,English,Joy Jones,,,,A group of young friends must use The Book as a guide to navigate though the chaos and destruction that is being unveiled right before their eyes for survival.,1.4,135,,,,,,
1547,tt10252330,Granny Nanny,,2020, 27 November 2020,Comedy,104,Germany,German,Wolfgang Groos,Robert Löhr,,,A group of pensioners want to escape the boredom of their everyday life.,6.7,474,,,,,,
1548,tt11962590,Into the Arms of Danger,,2020, 15 March 2020,Horror,,USA,English,Jeff Hare,Daniel West,,,"Two paramedics arrive at the site of a car accident to transport an injured teenage girl to the hospital. However, instead of taking her to the hospital, the strangers bring her to a home of a woman whose daughter just died.",5.4,164,,,,,,
1549,tt10590530,Psy 3: W imie zasad,,2020, 17 January 2020,"Action, Crime, Drama",126,Poland,Polish,Wladyslaw Pasikowski,Wladyslaw Pasikowski,,,Franz Maurer is released after 25 years in prison and finds a completely changed Poland.,6.3,976,,,,,,
1550,tt7909434,Veinteañera: Divorciada y Fantástica,,2020, 5 August 2020,Comedy,93,Mexico,,Noé Santillán-López,,,,"Regina, our young protagonist, always dreamed of getting married. And she did it - but the dream lasted much less than she thought and now she has to face life in a very funny way as a divorcee.",5.1,220,,,,,,
1551,tt13178692,376 D,,2020, 9 October 2020,"Crime, Thriller",128,India,Hindi,,,,,"In a series of heinous events one dark night, in the by lanes of Delhi; two brothers come face-to-face with a nightmare they never imagined. Their entire life turns upside down. Soon they ...
                    See full summary »",5.4,247,,,,,,
1552,tt11361714,Hvor kragerne vender,,2021, 1 July 2021,Comedy,,Denmark,Danish,Lisa Jespersen,,,,"Laura, or Irina as she nowadays calls herself, returns to her hometown for her brother's wedding. For several years now, she has distanced herself from her rural family and established ...
                    See full summary »",6.7,174,,,,,,
1553,tt8170358,Green Rush,,2020, 14 April 2020,Thriller,87,USA,English,Gerard Roxburgh,,,,A cannabis farmer and his pregnant lover fight for their lives when ruthless criminals invade their property.,3.9,242,,,,,,
1554,tt7583460,Mare,,2020, 4 October 2020,Drama,84,Switzerland,Croatian,Andrea Staka,Andrea Staka,,,"Routinely, but with dedication, Mare runs her small family's modest household, even though a new washing machine is not the only thing that is missing. When a chance encounter rekindles her libido, she does not hold back for long.",5.7,125,,,,,,
1555,tt12425868,Russkiy Reyd,,2020, 1 October 2020,Action,103,Russia,Russian,Denis Kryuchkov,,,,"Nikita, a former Russian Spetsnaz operative, is hired to neutralize the large private security force at a local factory so that his shady employer can extort the business from the factory ...
                    See full summary »",5.5,166,,,,,,
1556,tt13074322,The Gulf of Silence,,2020, 4 December 2020,Sci-Fi,85,USA,English,M.K. Rhodes,M.K. Rhodes,,,"Since 1945, only a select few in the US government have known the truth about UFOs. In 2020, one of them is finally speaking out. Join Dr. Laura Gale PhD on a guided tour through over half ...
                    See full summary »",5.9,461,,,,,,
1557,tt11261270,Zengo,,2020, 6 March 2020,Comedy,97,Turkey,Turkish,,Yasemin Sakallioglu,,,"A housewife with a big passion for fashion and with the help of her tailor Fazilet, she is turning her ideas into reality, but she gets competition from her school day friend and rival Menkibe.",2.5,916,,,,,,
1558,tt5896778,Cuties,,2020, 10 September 2020,Horror,88,Canada,English,Joshua Gratton,Joshua Gratton,,,"A group of gay teenagers are picked off by a mysterious killer during the first month of their senior year, while insecure boy Micah goes through a crisis of self-worth as he can't grasp why the killer has no interest in coming after him.",1.5,247,,,,,,
1559,tt10223876,Paranormal Attraction,,2020, 27 October 2020,Horror,89,USA,English,Alexander T. Hwang,,,,"Paranormal Attraction tells the dark and sinister tale of a young woman, Sara Myer (Brooklyn Haley), who moves into an abandoned house with a tragic and mysterious past.",2.5,279,,,,,,
1560,tt8376986,A Normal World,,2020, 11 September 2020,"Adventure, Drama, Romance",103,Spain,Spanish,Achero Mañas,,,,"Ernesto learns that his mother has passed and yet worse that they plan to bury her in a graveyard. Determined to fulfill his late mum's wishes, he plans to steal the coffin.",4.7,155,,,,,,
1561,tt11731984,Dharala Prabhu,,2020, 13 March 2020,"Comedy, Drama",145,India,Tamil,Krishna Marimuthu,,,,"When Prabhu is approached by a doctor from a fertility clinic, he agrees to donate his sperm to make some money. While his sperm is highly successful, his own life gets twisted around because of it.",6.8,593,,,,,,
1562,tt7533410,Oru Pakka Kathai,,2020, 25 December 2020,"Comedy, Romance",124,India,Tamil,Balaji Tharaneetharan,,,,"The marriage of Meera, a college student, and her boyfriend Saravanan has been approved by the family. But the condition is as after a job after graduation. But when Meera becomes pregnant, the whole story gets upside down",7.0,298,,,,,,
1563,tt11430262,Aswathama,,2020, 31 January 2020,"Action, Crime, Thriller",133,India,Telugu,Ramana Teja,,,,A man works to uncover the details behind a series of crimes targeting women.,6.4,897,,,,,,
1564,tt5768992,The Academy of Magic,,2020, 5 January 2020,"Animation, Fantasy",86,USA,English,Jorgen Klubien,,,,"Aura is gifted with magical abilities; she and her friends have many exciting adventures at the academy, but soon Aura learns that the school hatches many dark secrets that she must uncover. Will she be able to unveil the truth?",3.5,171,,,,,,
1565,tt5323494,Anja,,2020, 1 October 2020,"Crime, Drama, Mystery",96,Italy,Italian,,,,,"When his girlfriend suddenly disappears, a lonely man finds himself caught up in a night of intrigue, where no one can be trusted.",5.5,112,,,,,,
1566,tt10556130,"Berlin, Berlin",,2020, 8 May 2020,"Comedy, Drama, Romance",80,Germany,German,Franziska Meyer Price,David Safier,,,"Lolle's love life in Berlin is as complicated as ever. After the story with Sven, her second cousin, was over, she got together with her best friend Hart and the two are about to get married. That is, if Sven doesn't ruin things.",3.6,392,,,,,,
